#TYPE System.Management.Automation.PSCustomObject
"SettingName","Value","Id"
"windows10EndpointProtectionConfiguration networkIgnoreNetBiosNameReleaseRequestsExceptFromWinsServers","""enabled""","92b232b2-1fb2-443c-a1bb-b94d14dd9b9a"
"windows10GeneralConfiguration internetExplorerSecuritySettingsCheck","""enabled""","b8a18b02-a7d7-4594-910e-b9c5b9330ae6"
"windows10GeneralConfiguration internetExplorerLockedDownLocalMachineZoneJavaPermissions","""disableJava""","01e78a09-2d31-44f6-bd17-b9d6af331866"
"windows10EndpointProtectionConfiguration localSecurityOptionsAllowRemoteCallsToSecurityAccountsManager","""O:BAG:BAD:(A;;RC;;;BA)""","38575cf9-ce45-4f6c-9a6a-ba6c8ab6f0c9"
"windows10GeneralConfiguration defenderScheduleScanDay","""everyday""","4f3a0b51-98d5-4d55-bfc4-bbe4646bb00a"
"windows10GeneralConfiguration internetExplorerLockedDownRestrictedZoneJavaPermissions","""disableJava""","dc41c02b-b694-4c2d-bf53-bcda983ae698"
"windows10GeneralConfiguration internetExplorerRestrictedZoneScriptInitiatedWindows","""disabled""","59657e0e-15ca-4b55-8b2c-c09444eafdbd"
"windows10GeneralConfiguration privilegeUseAuditSensitivePrivilegeUse","""successAndFailure""","32268aff-bb80-496c-a42d-c1097c73a1ac"
"windows10EndpointProtectionConfiguration remoteAssistanceSolicitedSetting","{""$implementationId"":""deviceConfiguration--remoteAssistanceSolicitedSettingDisabled""}","67f4eb32-d8f3-4973-9899-c239f23d34f6"
"windows10EndpointProtectionConfiguration localSecurityOptionsBlockRemoteLogonWithBlankPassword","true","922d2ae9-6b0b-458a-8b5a-c26470833b00"
"windows10GeneralConfiguration internetExplorerInternetZoneLoadingOfXamlFiles","""disable""","fc60dacf-f238-456c-99c4-c26b5a625493"
"windows10GeneralConfiguration passwordMinimumCharacterSetCount","3","4826e351-1e50-4752-a4b2-c2cab29fd569"
"windows10GeneralConfiguration internetExplorerRestrictedZoneSecurityWarningForPotentiallyUnsafeFiles","""disable""","cf229e5b-c40c-48f5-81c1-c32c53a6781a"
"windows10GeneralConfiguration passwordMinimumLength","8","d144256d-e072-45d8-84b5-c3f384e417db"
"windows10GeneralConfiguration internetExplorerRestrictedZoneScriptlets","""disabled""","ae4d04ca-c77f-49da-be28-c5f6ec06da1e"
"windows10GeneralConfiguration internetExplorerRestrictedZoneCopyAndPasteViaScript","""disable""","5972240c-d293-4b46-a0bc-c6203eac7c31"
"windows10GeneralConfiguration internetExplorerSoftwareWhenSignatureIsInvalid","""disabled""","7fe0191b-bfac-4726-908c-c6a4366ea8a6"
"windows10GeneralConfiguration internetExplorerInternetZoneLaunchApplicationsAndFilesInAnIFrame","""disable""","b3d9483d-1cb2-4b2e-927e-c734a643e1b9"
"windows10GeneralConfiguration defenderScheduledScanTime","""notConfigured""","771d6c31-2289-4344-a378-c89209197d47"
"windows10GeneralConfiguration internetExplorerInternetZoneAutomaticPromptForFileDownloads","""disabled""","808a5c0b-7ea5-44f0-bdd0-c93411c6e6ff"
"windows10EndpointProtectionConfiguration localSecurityOptionsMinimumSessionSecurityForNtlmSspBasedClients","""ntlmV2And128BitEncryption""","f67a90a1-aa79-494b-ba8a-c9dd6878e754"
"windows10GeneralConfiguration policyChangeAuditAuthenticationPolicyChange","""success""","a85cfd90-229d-4f4a-aa6b-cb6b40c232b4"
"windows10EndpointProtectionConfiguration remoteDesktopServicesClientConnectionEncryptionLevel","""high""","67ce1754-1c76-49e0-9418-cb82e3818b03"
"windows10GeneralConfiguration internetExplorerInternetZoneScriptlets","""disable""","4011c862-fd06-4d19-b8c6-cbdc729a5c76"
"windows10EndpointProtectionConfiguration localSecurityOptionsAllowAnonymousEnumerationOfSAMAccountsAndShares","true","56e227f0-fc98-4ed9-b196-cc279e270201"
"windows10GeneralConfiguration passwordExpirationDays","60","af93dca5-d933-45ba-bca4-cd291619a54d"
"windows10GeneralConfiguration internetExplorerRestrictedZoneScriptingOfWebBrowserControls","""disabled""","0618392f-d6d4-49d5-a4aa-cf1fb412ca5c"
"windows10GeneralConfiguration passwordBlockSimple","true","44b9a37a-357e-4619-8ce0-cf67bab39212"
"windows10EndpointProtectionConfiguration localSecurityOptionsUseAdminApprovalMode","true","e933a735-bc43-423f-8870-d018f73ad690"
"windows10GeneralConfiguration defenderScanNetworkFiles","true","06c46161-e115-4cb2-90fa-d1e85be24247"
"windows10EndpointProtectionConfiguration firewallProfilePublic","{""connectionSecurityRulesFromGroupPolicyNotMerged"":true,""policyRulesFromGroupPolicyNotMerged"":true,""inboundConnectionsBlocked"":true,""outboundConnectionsRequired"":true,""inboundNotificationsBlocked"":true,""firewallEnabled"":""allowed""}","882b9f74-4473-424b-a94c-d22bf351569e"
"windows10GeneralConfiguration internetExplorerRestrictedZoneInitializeAndScriptActiveXControlsNotMarkedAsSafe","""disable""","285e10b5-ed18-49cc-99f4-d2ff3de68f03"
"windows10GeneralConfiguration accountLogonLogoffAuditOtherLogonLogoffEvents","""successAndFailure""","3b38c9a4-06d5-4a93-a56a-d4c532401464"
"windows10GeneralConfiguration internetExplorerTrustedZoneDoNotRunAntimalwareAgainstActiveXControls","""disabled""","dec786d0-6c27-4d01-bef0-d515636f079e"
"windows10GeneralConfiguration internetExplorerInternetZoneAllowOnlyApprovedDomainsToUseActiveXControls","""enabled""","f35b10b6-d521-467a-a0a0-d58ab48e4be5"
"windows10GeneralConfiguration internetExplorerProcessesMKProtocolSecurityRestriction","""enabled""","57aeefdb-4a1d-40a5-9b9d-d599904b47d4"
"windows10GeneralConfiguration internetExplorerIntranetZoneInitializeAndScriptActiveXControlsNotMarkedAsSafe","""disable""","2b8c45f1-1405-4cca-958a-d6284788c0b9"
"windows10GeneralConfiguration autoPlayForNonVolumeDevices","""enabled""","ad136f47-2642-48bd-b4b6-d851a193c4e9"
"windows10EndpointProtectionConfiguration securityGuideWDigestAuthentication","""disabled""","3e65175d-006a-4c9f-85e4-d8f5f41d96f7"
"windows10GeneralConfiguration systemBootStartDriverInitialization","""goodUnknownAndBadButCritical""","80897fb1-b2ae-47e9-8e28-da44ededd20e"
"windows10GeneralConfiguration systemAuditOtherSystemEvents","""successAndFailure""","e3184de0-d658-4265-a069-daacf7361960"
"windows10GeneralConfiguration powerStandbyStatesWhenSleepingWhilePluggedIn","""disabled""","45becc43-145d-4587-a805-dbbf05f4c8ef"
"windows10GeneralConfiguration dataProtectionBlockDirectMemoryAccess","true","a3da3a05-f2ee-4ad4-87c7-de21075148be"
"windows10GeneralConfiguration internetExplorerInternetZoneProtectedMode","""enable""","15760ba2-9e6f-49b2-a4cb-dedb5dd812cb"
"windows10EndpointProtectionConfiguration localSecurityOptionsClientSendUnencryptedPasswordToThirdPartySMBServers","true","a27938fb-3dd3-4ae9-9be2-dfb98795f12e"
"windows10GeneralConfiguration internetExplorerInternetZoneDownloadSignedActiveXControls","""disable""","ca55eab8-0abf-42e1-83c2-dff605d4d6d2"
"windows10EndpointProtectionConfiguration defenderOfficeMacroCodeAllowWin32ImportsType","""block""","f1be5b99-30c2-482a-8da6-e091f673a5da"
"windows10GeneralConfiguration internetExplorerInternetZoneDownloadUnsignedActiveXControls","""disable""","79df0faf-c753-4c13-a114-e18c4f3705cd"
"windows10EndpointProtectionConfiguration localSecurityOptionsDetectApplicationInstallationsAndPromptForElevation","true","5fb56ada-a5af-4667-ab18-e36e90a604eb"
"windows10GeneralConfiguration wiFiBlockAutomaticConnectHotspots","true","cebe7d0f-f411-4cd9-8428-e3bb97c2cbe4"
"windows10EndpointProtectionConfiguration bitLockerRemovableDrivePolicy","{""requireEncryptionForWriteAccess"":true}","59814eff-6ffb-41a0-b632-e41f5a1ddcf1"
"windows10GeneralConfiguration hardwareDeviceInstallationBySetupClasses","{""$implementationId"":""deviceConfiguration--hardwareDeviceInstallationBlocked"",""removeMatchingHardwareDevices"":true,""identifiers"":[""{d48179be-ec20-11d1-b6b8-00c04fa372a7}""]}","ae696b08-325a-4768-83cb-e4ca82f75734"
"windows10GeneralConfiguration accountManagementAuditSecurityGroupManagement","""success""","906421f7-5dfe-44a1-b81f-e5110b8f95d2"
"windows10GeneralConfiguration internetExplorerRestrictedZoneUserDataPersistence","""disabled""","3d0b9a97-0bc6-484a-b1f8-e5530824cac5"
"windows10EndpointProtectionConfiguration smartScreenEnableInShell","true","21458c2d-bd82-4485-ab50-e6c4fceea1b2"
"windows10GeneralConfiguration internetExplorerInternetZoneSmartScreen","""enabled""","b47cc944-ef67-4ed7-90e7-e838e94df9b6"
"windows10GeneralConfiguration internetExplorerInternetZoneRunDotNetFrameworkReliantComponentsSignedWithAuthenticode","""disable""","55d31f93-2e97-4050-b2ef-e8cd2ff7fc27"
"windows10GeneralConfiguration smartScreenBlockPromptOverride","true","43c4f15c-93b7-4d6b-a413-e8e8e1580194"
"windows10GeneralConfiguration internetExplorerRemoveRunThisTimeButtonForOutdatedActiveXControls","""enabled""","de5024bb-f990-4f91-a768-ea5378ffb795"
"windows10GeneralConfiguration defenderRequireRealTimeMonitoring","true","90c734f6-e749-4988-b067-eaaabe1e35c6"
"windows10GeneralConfiguration internetExplorerInternetZoneAllowOnlyApprovedDomainsToUseTdcActiveXControls","""enabled""","7a92c48d-c1d2-4b44-8a0c-eba5b3abf620"
"windows10EndpointProtectionConfiguration localSecurityOptionsSmartCardRemovalBehavior","""lockWorkstation""","5852ab9e-41a3-4799-9a27-ecb8ef1367f7"
"windows10EndpointProtectionConfiguration defenderEmailContentExecutionType","""block""","74f59425-c9b6-41c5-b5d1-ee0757131344"
"windows10EndpointProtectionConfiguration deviceGuardSecureBootWithDMA","""withoutDMA""","97c25288-67f7-434b-8b1a-efa6a35b1694"
"windows10GeneralConfiguration internetExplorerRestrictedZoneBinaryAndScriptBehaviors","""disable""","96c40543-40c2-40a6-b10b-f1ae7a2914ec"
"windows10EndpointProtectionConfiguration defenderOfficeCommunicationAppsLaunchChildProcess","""enable""","33872420-fa38-45c1-9062-f22641a6518e"
"windows10EndpointProtectionConfiguration networkIpV6SourceRoutingProtectionLevel","""highestProtection""","a3ea4e45-1d73-4b60-bdfa-f3ad685cc1aa"
"windows10EndpointProtectionConfiguration remoteDesktopServicesPasswordSaving","""enabled""","c82e7053-b971-47c4-ae37-f3da21f843b5"
"windows10GeneralConfiguration internetExplorerAutoComplete","""disabled""","28181907-9817-4657-890b-f54816a8164b"
"windows10GeneralConfiguration accountLogonAuditCredentialValidation","""successAndFailure""","8a1210ae-2cc6-475f-bcf7-f6c47f41f41a"
"windows10GeneralConfiguration lockScreenCamera","""enabled""","6f1fbf12-13a3-49e0-b664-f80f21ab7bbc"
"windows10GeneralConfiguration lockScreenBlockToastNotifications","true","2ea74d26-7e59-4095-8b8d-f8370f614b06"
"windows10GeneralConfiguration internetExplorerRestrictedZoneSmartScreen","""enabled""","088fed53-86d7-4288-ace0-f8a0b9ae189a"
"windows10GeneralConfiguration internetExplorerRestrictedZoneLoadingOfXamlFiles","""disable""","5f4c3b6e-951d-4022-a021-fad6dec60ce2"
"windows10GeneralConfiguration lockScreenActivateAppsWithVoice","""disabled""","3a2adfab-122f-4173-94c3-fd6f7b9691b4"
"windows10GeneralConfiguration internetExplorerRestrictedZoneDownloadSignedActiveXControls","""disable""","5ad0b45b-e90d-46c6-82c9-febeb7387386"
"windows10EndpointProtectionConfiguration remoteDesktopServicesDriveRedirection","""enabled""","720c2350-880b-4e9f-867c-fefdc0a0480a"
"windows10GeneralConfiguration internetExplorerIncludeAllNetworkPaths","""disabled""","afa26515-ca85-4773-acea-ff3af2fdfd60"
"windows10GeneralConfiguration internetExplorerRestrictedZoneAllowOnlyApprovedDomainsToUseTdcActiveXControls","""enabled""","e8959689-d940-4955-9fcd-fffea51009d5"
